text,label
03866000405300 i dont know,Ses01F_script01_1_M003
04002000449688 hes dreaming of him again walking around,Ses01F_script01_1_F005
04455000472300 i guess he is,Ses01F_script01_1_M004
04695000523200 its getting to be just like after he died  whats the meaning of that,Ses01F_script01_1_F006
05143000595500 i dont know the meaning of it  but i know one thing mom youve made a terrible mistake with father,Ses01F_script01_1_M005
05895000608800 what,Ses01F_script01_1_F007
06216280682500 being dishonest with him you know  this kind of thing always pays off and its paying off,Ses01F_script01_1_M006
06760000706700 what do you mean dishonest,Ses01F_script01_1_F008
07007640788718 you know larry is not coming back and i know it  why do we allow him to go on thinking that we believe with him,Ses01F_script01_1_M007
07836480815611 what do you want to do  argue with him,Ses01F_script01_1_F009
08140680894307 i dont want to argue but its time he realized that nobody believes larry is alive,Ses01F_script01_1_M008
08971721013800 you know  why shouldnt he walk the nights thinking of him dreaming of him   do we contradict him  do we say we dont have any hope anymore  that we havent had any hope for years now,Ses01F_script01_1_M009
10014001023482 you cant say that to him,Ses01F_script01_1_F010
10210001047200 weve got to say it to him,Ses01F_script01_1_M010
10429001087408 wheres the proof  do you have any proof,Ses01F_script01_1_F011
10818971184700 for gods sake three years  nobody comes back after three years thats insane,Ses01F_script01_1_M011
11782281295100 to you it is to me it is but to your father you can talk yourself until you are blue in the face  but there is no grave and there is no body so where are you,Ses01F_script01_1_F012
13076001345900 sit down mom  i want to talk to you,Ses01F_script01_1_M012
13401001419500 its that the trouble is those god damn newspapers  every month some new boy comes back and so the next one is going to be larry they just,Ses01F_script01_1_F013
14105001497500 all right all right all right  you know why i asked annie here right,Ses01F_script01_1_M013
15027001526736 why,Ses01F_script01_1_F014
15388601558699 you know,Ses01F_script01_1_M014
15617861606700 well i got an idea but whats your story,Ses01F_script01_1_F015
16199801653487 im going to ask her to marry me,Ses01F_script01_1_M015
16565731695590 well thats only your business chris,Ses01F_script01_1_F016
16975741721800 you know its not just my business,Ses01F_script01_1_M016
17163001754900 well what do you want me to do  youre old enough to know your own mind,Ses01F_script01_1_F017
17478331777200 so all right then ill just go ahead with it,Ses01F_script01_1_M017
17696001797500 well you want to make sure that your father is not going to ,Ses01F_script01_1_F018
17928001819475 then its not just my business,Ses01F_script01_1_M018
18398001860500 im just saying,Ses01F_script01_1_F019
18503001952800 you know sometimes you infuriate me  you know that  isnt it your business if i tell father and he throws a fit about it  god you have such a talent for ignoring things,Ses01F_script01_1_M019
19406001989100 oh  i ignore what i got to ignore  that girl is larrys girl,Ses01F_script01_1_F020
19760001997475 shes not larrys girl,Ses01F_script01_1_M020
line,F:
from mothers point of view hes not dead,M:
20516002151700 from your fathers point of view he is not dead and chris he still thinks hes still alive  the girl is larrys girl,Ses01F_script01_1_F021
fromline,F:
now you can go on from here,M:
21904002238200 now you can go on from there if you know where to go but im telling you i dont know where to go,Ses01F_script01_1_F022
22470002360500 i dont know why it is but every time i reach out for something i have to pull back because i am afraid other people will suffer my whole bloody life time after time,Ses01F_script01_1_M021
youre ,F:
23520002385600 youre a considerate fellow theres nothing wrong in that,Ses01F_script01_1_F023
23780002404290 to hell with that,Ses01F_script01_1_M022
24137692451904 i just dont see why  have you asked annie yet,Ses01F_script01_1_F024
24527862475700 i wanted to get this settled first,Ses01F_script01_1_M023
24680002514508 well how do you know shes going to marry you  maybe she feels the same way your father does,Ses01F_script01_1_F025
25129652610500 well if she does then thats it  thats the end of it  from her letters though i think shes pretty much forgotten him,Ses01F_script01_1_M024
26265002672119 and then well thrash it out with father  okay mom  dont avoid me,Ses01F_script01_1_M025
26683002707300 the trouble is you dont see enough women  you never did,Ses01F_script01_1_F026
26973002746626 so what  im not fast with women,Ses01F_script01_1_M026
27419972772100 why does it have to be annie,Ses01F_script01_1_F027
27624002783659 because it is,Ses01F_script01_1_M027
27815002825900 oh thats a great reason  its no reason at all,Ses01F_script01_1_F028
28157002838900 i dont know,Ses01F_script01_1_M028
28273002869200 you havent seen her since you went away to war its been five years,Ses01F_script01_1_F029
28596002960300 i cant help it i know her best  i was brought up next door to her you know  these years when i think of someone for my wife i think of annie,Ses01F_script01_1_M029
29700003000700 mom what do you want  a diagram,Ses01F_script01_1_M030
29931003021950 i dont want a diagram,Ses01F_script01_1_F030
30423003089800 he thinks hes coming back chris,Ses01F_script01_1_F031
30904003127098 you marry that girl you are pronouncing him dead,Ses01F_script01_1_F032
31274003182648 and then whats that going to do to your father  do you know  i dont,Ses01F_script01_1_F033
31828683219800 all right then mom breathing,Ses01F_script01_1_M031
32333483260750 just give it some more thought,Ses01F_script01_1_F034
32573003365389 ive given it three years of thought  and id hope that if i waited father would forget about larry and then we could just have a regular wedding and everyone would be happy,Ses01F_script01_1_M032
33673733423143 but if i cant do that here i may have to go somewhere else,Ses01F_script01_1_M033
34197003448052 what the hell is this,Ses01F_script01_1_F035
34449663501500 ill get out  ill get married and ill move somewhere else maybe new york,Ses01F_script01_1_M034
34963003525866 are you crazy,Ses01F_script01_1_F036
35210163568800 ive been a good son for too long a good sucker,Ses01F_script01_1_M035
35640003598700 you have a business here  what the hell is this,Ses01F_script01_1_F037
35903003628200 the business  the business doesnt inspire me,Ses01F_script01_1_M036
36181003646100 oh  must you be inspired,Ses01F_script01_1_F038
36387003735675 yes  i like it for an hour a day  i dont care if i have to grub for money all day long when i come home i want it happy,Ses01F_script01_1_M037
37359753831500 i want some kids i want a family i want somebody that i can give myself to and annie is in the center of that  now its just where to find it,Ses01F_script01_1_M038
38260003879700 you mean to tell me that you would leave the business over this,Ses01F_script01_1_F039
38750003901100 on this i would,Ses01F_script01_1_M039
38954003929042 well you dont want to think like that,Ses01F_script01_1_F040
39231003956900 then help me stay here,Ses01F_script01_1_M040
39491004046900 all right  but you dont want to think like that because what the hell are we working for chris  its all for you  this whole shooting match is for you,Ses01F_script01_1_F041
40343004070400 i know that  then just help me stay here,Ses01F_script01_1_M041
40639004094600 just dont think like that,Ses01F_script01_1_F042
40896004128536 well i am thinking like that,Ses01F_script01_1_M042
41278754162484 i dont understand you do i,Ses01F_script01_1_F043
41592004204807 no  you dont  im a pretty tough guy,Ses01F_script01_1_M043
42035004232141 i can see that,Ses01F_script01_1_F044
00678000105900 why did he invite her here,Ses01F_script01_2_F000
01008400134800 why does that bother you,Ses01F_script01_2_M000
01271000172300 shes been in new york three and an half years why all of a sudden,Ses01F_script01_2_F001
01663000216600 well maybemaybe he just wanted to see her,Ses01F_script01_2_M001
02125000264100 nobody comes seven hundred miles just to see,Ses01F_script01_2_F002
02573000330800 what do you mean  you know he lived next door to the girl his whole life why wouldnt he want to see her,Ses01F_script01_2_M002
03362000405200 breathing you dont look at me like that  he didnt tell me anything more than he told you,Ses01F_script01_2_M003
03993000429600 hes not going to marry her,Ses01F_script01_2_F003
04244000452400 how do you know hes even thinking about it,Ses01F_script01_2_M004
04435000463000 its got that about it,Ses01F_script01_2_F004
04580000475900 oh  so what,Ses01F_script01_2_M005
04710000508500 what is going on here joe,Ses01F_script01_2_F005
05060000525500 now listen,Ses01F_script01_2_M006
05203000564200 she is not his girl  she knows shes not,Ses01F_script01_2_F006
05587000582000 you cant read her mind,Ses01F_script01_2_M007
05776000666500 then why is she still single  new york is full of men why is she still single  probably a hundred people told her shes foolish but she waited,Ses01F_script01_2_F007
06610000683100 how do you know why she waited,Ses01F_script01_2_M008
06748000782600 because she knows what i know thats why  shes faithful as a rock  in my darkest moments i think of her waiting and i know that im right,Ses01F_script01_2_F008
07838000826500 hey look its a nice day huh  why are we arguing,Ses01F_script01_2_M009
08212000912800 nobody in this house dares take away her faith joe  you know strangers might but not his father not his brother,Ses01F_script01_2_F009
09065000948900 what do you want me to do what do you want,Ses01F_script01_2_M010
09236001021700 i want you to i want you to act like he is coming back both of you  dont think i havent noticed you since chris invited her here,Ses01F_script01_2_F010
10226001057600 i wont stand for any nonsense,Ses01F_script01_2_F011
10661001081825 kate,Ses01F_script01_2_M011
10820001223400 because if hes not coming back ill kill myself  oh laugh laugh all you like but why does this happen the very night he comes back  she goes to sleep in his room and his memorial breaks in pieces  look at it joe look,Ses01F_script01_2_F012
10938001116500 breathing,Ses01F_script01_2_M012
12129001232300 calm yourself,Ses01F_script01_2_M013
12241001326200 just believe with me joe only last week a man came back in detroit missing longer than larry  believe with me you above all have got to believe just believe,Ses01F_script01_2_F013
12416251263600 okay calm yourself,Ses01F_script01_2_M014
12658001337600 i know all right all right all right okay  calm yourself what does that mean me above all,Ses01F_script01_2_M015
13461001380400 look at you youre shaking,Ses01F_script01_2_M016
13798001406900 i cant help it,Ses01F_script01_2_F014
14092001475100 what have i got to hide  what the hell is the matter with you kate,Ses01F_script01_2_M017
00482850089243 youre the only one who still loves his parents,Ses01F_script01_3_F000
00859000131700 i know  it kind of went out of style didnt it,Ses01F_script01_3_M000
01234840170473 its not so bad its a good thing,Ses01F_script01_3_F001
01715660261173 breathing you know its lovely here  the air is sweet,Ses01F_script01_3_F002
02604450288493 youre not sorry you came,Ses01F_script01_3_M001
02831000361344 im not sorry no but imi cant stay,Ses01F_script01_3_F003
03617090385386 why not,Ses01F_script01_3_M002
03832000416000 for one thing your mother much as told me to go,Ses01F_script01_3_F004
04100000433200 well,Ses01F_script01_3_M003
04282000473300 and then you  youve been kind of,Ses01F_script01_3_F005
04721000495100 what,Ses01F_script01_3_M004
04910000539831 sort of embarrassed ever since i got here,Ses01F_script01_3_F006
